candidate_id,candidate_digest,model_id,workload_id,workload_type,software_state,seq_len,batch_size,output_tokens,status,evidence_level,estimate_cycles,latency,throughput,capacity_status,topology_status,prefill_result_digest,decode_result_digest,request_formula,uncertainty_low,uncertainty_high,result_digest
cand-97c6bdf00252d2ee,97c6bdf00252d2ee22b37b7227fd753435394a88d6133ff7bf9e2de42f602013,llama3_1_405b,request__llama3_1_405b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,16462269815270.69,32924.53963054138,0.995245502828651,capacity_infeasible_projection,capacity_feasible,5b1f13a0df9db6d4b9a24d818f8ebb81e3f9f65f5a7667f35957b8210f51ddb2,fc26d2257e647824bea64623f37cf931db94eecfd6ed4a4770b96adef2604de3,prefill_cycles + 512 * steady_decode_cycles,9054248398398.88,23870291232142.496,aa9f53c56e8e84eb77dcdcb6b6787748a1aa342fd2d5f79275ea5559f2c6305c
cand-97c6bdf00252d2ee,97c6bdf00252d2ee22b37b7227fd753435394a88d6133ff7bf9e2de42f602013,llama3_1_405b,request__llama3_1_405b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,84671596009958.39,169343.19201991678,1.548004362461579,capacity_infeasible_projection,capacity_feasible,5b1f13a0df9db6d4b9a24d818f8ebb81e3f9f65f5a7667f35957b8210f51ddb2,8f141a94551cd45a546aef12784f8613caa8a15b5cb84004bf01016115f1158c,prefill_cycles + 512 * steady_decode_cycles,46569377805477.125,122773814214439.67,0af50984a8596782bbec16abb80bae0d4a22156da107be661621375ab02877dc
cand-97c6bdf00252d2ee,97c6bdf00252d2ee22b37b7227fd753435394a88d6133ff7bf9e2de42f602013,llama3_8b,request__llama3_8b__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,2594438658027.9917,5188.877316055983,6.315046204427636,capacity_infeasible_projection,capacity_feasible,88655ae8a76eb62b405f8dd965d9be00d273ac60c6485db3ae9071c00f2657b2,dca5dd162b1ac933b1520f510223ae65f1d8b4ca25b91d8413cb256dc2f1dd1c,prefill_cycles + 512 * steady_decode_cycles,1426983324643.0652,3761893991412.918,f1dd997f30d84c7c74f81b4d8a3cc0a6ea3a71b6a79dbc96cfb1f05705083e64
cand-97c6bdf00252d2ee,97c6bdf00252d2ee22b37b7227fd753435394a88d6133ff7bf9e2de42f602013,llama3_8b,request__llama3_8b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,19939304936905.953,39878.6098738119,6.573549098865373,capacity_infeasible_projection,capacity_feasible,88655ae8a76eb62b405f8dd965d9be00d273ac60c6485db3ae9071c00f2657b2,6173eea28ff87d3035089bd7b513a4df59ea61f9ab1f76e8164dbf22d2978563,prefill_cycles + 512 * steady_decode_cycles,10966659778025.945,28911950095785.96,0316cfcb3d53cec9fd68feb06f1f5240659526652b9313b4afde06a3c272b784
cand-97c6bdf00252d2ee,97c6bdf00252d2ee22b37b7227fd753435394a88d6133ff7bf9e2de42f602013,llama3_8b,request__llama3_8b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,2594516245752.84,5189.03249150568,6.314857356094883,capacity_infeasible_projection,capacity_feasible,79142130a574013dd9c6236ad742bc033661166bfb71d912bf1d400272d881aa,8e4fbddfd9ec39943f6ea891054fa3d1cdc9c75eaa069405b851c3d06cc4c7d6,prefill_cycles + 512 * steady_decode_cycles,1427033756664.2166,3761998734841.463,850987088dcf58c2b769682745e11db9c28ed2bbcaf51c48298ca1aa561ba43a
cand-97c6bdf00252d2ee,97c6bdf00252d2ee22b37b7227fd753435394a88d6133ff7bf9e2de42f602013,llama3_8b,request__llama3_8b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,19913694518520.863,39827.38903704173,6.58200314753727,capacity_infeasible_projection,capacity_feasible,79142130a574013dd9c6236ad742bc033661166bfb71d912bf1d400272d881aa,cbdb78a5e7f75b410481afcefa157355b95cf772144250558e00390c3e97765d,prefill_cycles + 512 * steady_decode_cycles,10952581806686.629,28874807230355.094,603bb5aebc149e17067ce82e2b40bbc8b6212f86dd4be5f81a3f15742d95c251
cand-97c6bdf00252d2ee,97c6bdf00252d2ee22b37b7227fd753435394a88d6133ff7bf9e2de42f602013,mixtral_8x7b,request__mixtral_8x7b__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,3247264888806.3125,6494.529777612625,5.0454769047260335,capacity_infeasible_projection,capacity_feasible,7c2df572b4ac26f6eebf61e91a7dec8608d328341e22611589b8f774309746e5,ff4f08fa1c182854d1435f6e74989df0ee3815ab2bef85b781eddba82b2c397a,prefill_cycles + 512 * steady_decode_cycles,1786313658531.072,4708216119081.553,223e510b905a0b090fd97ac6d29dbad20d87441ca5958d169cb47626404440c1
cand-97c6bdf00252d2ee,97c6bdf00252d2ee22b37b7227fd753435394a88d6133ff7bf9e2de42f602013,mixtral_8x7b,request__mixtral_8x7b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,20648252073685.37,41296.50414737074,6.347849664574819,capacity_infeasible_projection,capacity_feasible,7c2df572b4ac26f6eebf61e91a7dec8608d328341e22611589b8f774309746e5,306cc6ea6904a6ef59059934883d3488e96fc9689dc223824be249f6cf514c3c,prefill_cycles + 512 * steady_decode_cycles,11356856610214.555,29939647537156.188,49bb20995578e676ee94751163a090a5caf8f610f91c1d901483e9461535943a
cand-97c6bdf00252d2ee,97c6bdf00252d2ee22b37b7227fd753435394a88d6133ff7bf9e2de42f602013,mixtral_8x7b,request__mixtral_8x7b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,3246837965354.579,6493.675930709158,5.046140329399143,capacity_infeasible_projection,capacity_feasible,6b4e87f6894e9811cfb177c88e1ccc5a15a9d79b66706cb46877518060ba63ca,8e97941a4c3945171c8a03d52f64fc061bae962c1c896967f952c474e8da3601,prefill_cycles + 512 * steady_decode_cycles,1786036158287.4456,4707639772421.713,d7528ccf4418ab40e19812848a69947852846b690d4345a53579a622dba490e4
cand-97c6bdf00252d2ee,97c6bdf00252d2ee22b37b7227fd753435394a88d6133ff7bf9e2de42f602013,mixtral_8x7b,request__mixtral_8x7b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,20566016238122.6,41132.0324762452,6.3732323500278,capacity_infeasible_projection,capacity_feasible,6b4e87f6894e9811cfb177c88e1ccc5a15a9d79b66706cb46877518060ba63ca,e0787549fa3696a18e4f86737c83e7d4289ed34e48f5398167379848126c41bf,prefill_cycles + 512 * steady_decode_cycles,11311584208309.86,29820448267935.348,4707f47cab6201ea853b2cac7e373a3a9569fc47e1ecf1e7d160d0510dd2ea9b
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,deepseek_v3,request__deepseek_v3__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,8439705304747.409,16879.41060949482,1.9413000108882776,capacity_infeasible_projection,capacity_feasible,6083d7a6b6033f28d58c9a738154666911f37ed7a8dccd9822606cd5704da631,4d683e7c0277156a20ec1b4557f09f8cda68340b653bbfd3235aa2c33cc3f04a,prefill_cycles + 512 * steady_decode_cycles,4641837917611.075,12237572691883.742,467ff0564cd96bd2f2161f486253f31e29392416d56724e4681a8d9da013ed6f
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,deepseek_v3,request__deepseek_v3__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,18003050462059.97,36006.100924119935,7.280543943162525,capacity_infeasible_projection,capacity_feasible,6083d7a6b6033f28d58c9a738154666911f37ed7a8dccd9822606cd5704da631,b284922b233e010658dc0404b079ab05900d31e0384890fd150ca5cfac7ee865,prefill_cycles + 512 * steady_decode_cycles,9901677754132.984,26104423169986.957,b22b84e00dcb8d93e15145676fe42dbc8e1370b0e10cc51b3ce05fef2c047b74
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,deepseek_v3,request__deepseek_v3__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,8438937871341.223,16877.875742682445,1.9414765518822392,capacity_infeasible_projection,capacity_feasible,68c7ad93c380f944a8b856d68d8cc16ecea95928ac55f4ad35033ab2ae1290cf,fe4a0259fafa6459a51a51da1df69017aa04fe5f1eeaf685576d6797f1d6701a,prefill_cycles + 512 * steady_decode_cycles,4641415829237.673,12236459913444.773,0156fd21aa6e743dd4abc12c8d76b2bd72064747dcec9f02c92a8ce19ca9a1b7
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,deepseek_v3,request__deepseek_v3__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,14627166723583.057,29254.333447166115,8.960860464431263,capacity_infeasible_projection,capacity_feasible,68c7ad93c380f944a8b856d68d8cc16ecea95928ac55f4ad35033ab2ae1290cf,a1ba2722cca63a6a08091fcdf80032e958dea7afbacf5584cb93551501666e9c,prefill_cycles + 512 * steady_decode_cycles,8044941697970.683,21209391749195.43,d0010dfd2ec093f356d678d74384a7b647f59d0c4b9091ae3378d56824f597d8
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,gpt3_175b,request__gpt3_175b__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,61356597495917.055,122713.19499183411,0.267029148757642,capacity_infeasible_projection,capacity_feasible,46f6e13a478ad4b8b8d56d3f31c9d7511e9af678fe278ac25bc604b4a7430e8b,c403f00a78571301e8f6535d6a65499c5a223ac7a6ecfa212e012074eb1f8d87,prefill_cycles + 512 * steady_decode_cycles,33750475165293.35,88962719826540.75,857765a430fc54506510ae43cee8e5409447a23229a1e5b767d404b8dedd284d
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,gpt3_175b,request__gpt3_175b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,477230670634892.1,954461.3412697843,0.2746512495218006,capacity_infeasible_projection,capacity_feasible,46f6e13a478ad4b8b8d56d3f31c9d7511e9af678fe278ac25bc604b4a7430e8b,c27bafef761b7cdef72ec8b8ff4ac809b444cdef6785a36218f362152ab283c8,prefill_cycles + 512 * steady_decode_cycles,262481215391729.62,691980125878054.5,4f1a74dc8fa58f536d843462049cba33560466f401e014f15a74ebbb21f836c1
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,gpt3_175b,request__gpt3_175b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,61358176814449.25,122716.3536288985,0.26702227560551844,capacity_infeasible_projection,capacity_feasible,7c72ce774e214722d558e74b4b5dd44913c14bc42732217b6c628b1d88607c98,a62a70363bf1137fd712ec7fd10e236ef8a787a689a2f7460fa776365460c787,prefill_cycles + 512 * steady_decode_cycles,33751501722339.277,88964851906559.22,ab7ac60473c83eb23dd7a7796a8b8c14285c8f2c7c9fe14286917696100d714e
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,gpt3_175b,request__gpt3_175b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,476972783375561.75,953945.5667511235,0.27479974658595085,capacity_infeasible_projection,capacity_feasible,7c72ce774e214722d558e74b4b5dd44913c14bc42732217b6c628b1d88607c98,b55026fd27797c71df1f8ed49dead5e91e138ddd07501be290b8ef2325e95815,prefill_cycles + 512 * steady_decode_cycles,262339535330951.16,691606031420172.2,4eb241113c81fd255eb43d9197140a3ec6d80bfcc6c3094dd2c7139a9360ed88
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama2_7b,request__llama2_7b__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,6673047777944.561,13346.095555889122,2.4552499165601085,capacity_infeasible_projection,capacity_feasible,fef33962ea7681b039fd8c65e40314d5307bbc029c026bbfd5539c771b812aa9,cd3943a81a0f1a17781fcbdbe66e92fe74d05a939a2741aae146419185821cbb,prefill_cycles + 512 * steady_decode_cycles,3670338107076.9062,9675757448812.215,0a22a99cfc0af4072318bb04f4ad1420837920f330ac683c17a52004f03a2df2
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama2_7b,request__llama2_7b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,52869099229700.47,105738.19845940094,2.479179746008746,capacity_infeasible_projection,capacity_feasible,fef33962ea7681b039fd8c65e40314d5307bbc029c026bbfd5539c771b812aa9,ade69d254fa33b2e8d0eccb89f0d2e7acfb7aaacf02e5f1ccdfeaaa72c815830,prefill_cycles + 512 * steady_decode_cycles,29078166405542.66,76660032053858.27,10657cd1ce0b0f066d7694200af7e3837101c8148e13bcdc957f4a90373bc467
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama2_7b,request__llama2_7b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,6673218831047.128,13346.437662094257,2.455186981696673,capacity_infeasible_projection,capacity_feasible,63c7638a791a6f09aec1823c2085bc52b847bfda9428968327fee147a449fa74,5dfc4d5b16ce66b0aebe93b3e452408f0d059201421e996421f699881cf627c3,prefill_cycles + 512 * steady_decode_cycles,3670449291593.5747,9675988370500.682,d2f89196149f5574acb3b52d2c70a01ca11ea3b07cfeff8ab7d4d9b66a0d3f32
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama2_7b,request__llama2_7b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,52852623065936.664,105705.24613187333,2.4799526002045384,capacity_infeasible_projection,capacity_feasible,63c7638a791a6f09aec1823c2085bc52b847bfda9428968327fee147a449fa74,488d908cac338eb759e0ca6d6da2b8bef2b341d8db5807d0ceb32b2e0399c8ac,prefill_cycles + 512 * steady_decode_cycles,29069121620782.82,76636124511090.5,f0a63843efa5857253939cdd1177e57cbbe6211067acb4a0845165188bd595b8
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama3_1_405b,request__llama3_1_405b__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,11057306447337.908,22114.612894675818,1.4817351837024029,capacity_infeasible_projection,capacity_feasible,2357ab3332d8426a0b065450bdea6e50cb01b849a62061f78f5857d61ba5e04f,44eea9e25bc95885f1d5d2acc9d707e6a501684896e7d6c929de3bf76ce1dbf9,prefill_cycles + 512 * steady_decode_cycles,6091710688148.609,16022902206527.209,da4706ade200ae926fc8e71731fcb9654ea542b5e28a458b028e124b4c66e577
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama3_1_405b,request__llama3_1_405b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,57055262052661.21,114110.52410532242,2.297281535207434,capacity_infeasible_projection,capacity_feasible,2357ab3332d8426a0b065450bdea6e50cb01b849a62061f78f5857d61ba5e04f,5e43c033d652f3f89c2d159efb6a02ebc825fa343399d6d26f00915aa4ffaf97,prefill_cycles + 512 * steady_decode_cycles,31390586271076.426,82719937834245.98,ef9bdf1545fb9397f9beb413dac6fb352d38fa1ff2b7337d99395d3c69cc54ad
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama3_1_405b,request__llama3_1_405b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,11056679310101.154,22113.358620202307,1.481819228041815,capacity_infeasible_projection,capacity_feasible,eefd9236dbabe5ac23212cbd02def57fa44d7a9ffdd36c48408a766936b47060,301d79e3b0e0c6d7d672717e3aa5e88250cdae35b242ce823fa8a76f2b404e58,prefill_cycles + 512 * steady_decode_cycles,6091303048944.697,16022055571257.613,8d66ad7d63cba996d502aff4baa51f3543c6f667d02a003254ebd07c06820eb2
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama3_1_405b,request__llama3_1_405b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,56508581598264.45,113017.16319652891,2.3195061049634558,capacity_infeasible_projection,capacity_feasible,eefd9236dbabe5ac23212cbd02def57fa44d7a9ffdd36c48408a766936b47060,92f95c86b83f32528ca9927e01864a4db604ba6907946ae190a53ebe3815673b,prefill_cycles + 512 * steady_decode_cycles,31089849307434.516,81927313889094.39,da7b6e29568a4b4767377b6ff704301ba90cdb95246b21c5241958198b4f8ef9
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama3_8b,request__llama3_8b__b64__g512,request,naive,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,1730920188752.4429,3461.840377504886,9.465485529872256,capacity_feasible,capacity_feasible,16fbd8bfb9a9dee608dbdb4cfdf88b5eb3cd3ccd039789aef9f0fe8c4d004251,84c3311d784fc83ff249a0b6ccf3c2d58715ac760031f423ce859fafde2577d8,prefill_cycles + 512 * steady_decode_cycles,1125098122689.088,2336742254815.798,2f31f7e81745a8cd9a7d8372bba2d7242e3b76ede487d0136e8f9729d4bd0ab8
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama3_8b,request__llama3_8b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,13292596334786.219,26585.192669572436,9.860526619392598,capacity_infeasible_projection,capacity_feasible,16fbd8bfb9a9dee608dbdb4cfdf88b5eb3cd3ccd039789aef9f0fe8c4d004251,4b8492ec6ce943c08c0bdc18135a2dce0abb5d8474443850dac17da09b170565,prefill_cycles + 512 * steady_decode_cycles,7311107905673.781,19274084763898.656,c8145b61d0b9ad5bc33e4a17b421a7d64793d2d083d33389e6cfb653c3e037a5
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama3_8b,request__llama3_8b__b64__g512,request,sw_opt,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,1731079856260.7114,3462.159712521423,9.464612473390405,capacity_feasible,capacity_feasible,724343f35c6966037b3a38fae1dce73b65cbc773c6a479bd561696d525e45bff,d2dabaa9ae470680d2cc5789c0d9c1acc548a80b894a55ea5b6f9675f65b324a,prefill_cycles + 512 * steady_decode_cycles,1125201906569.4624,2336957805951.9604,7a5e616f43e1e987db160b65565351266563eacb3b8aafc38b2c27e60277ecd3
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,llama3_8b,request__llama3_8b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,13275632974129.691,26551.265948259384,9.87312621970047,capacity_infeasible_projection,capacity_feasible,724343f35c6966037b3a38fae1dce73b65cbc773c6a479bd561696d525e45bff,f00cb11ed5ee4b4563b84a512131006d42f9cd7f6c1a7e163aa827d356e82db9,prefill_cycles + 512 * steady_decode_cycles,7301794024063.519,19249471924195.863,ff00b3925323d35975f825f57f0be1f60e5abadae698f8a5d29727bb1b15f4e4
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,mixtral_8x7b,request__mixtral_8x7b__b64__g512,request,naive,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,2167032045696.5322,4334.064091393065,7.560571165773332,capacity_feasible,capacity_feasible,f6a130005a00618caac234707432b5b83341ad1b940be415afd615671a38a576,a3d6cd7697db92696ad4c07e53b3d0bb48238997996aa7de2e059d4517c2ad5d,prefill_cycles + 512 * steady_decode_cycles,1408570829702.7458,2925493261690.3184,9d69229bb92d6b6b507508833c752960970784039d6e284444be551a43d3ddcf
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,mixtral_8x7b,request__mixtral_8x7b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,13766116863106.41,27532.23372621282,9.521348780009033,capacity_infeasible_projection,capacity_feasible,f6a130005a00618caac234707432b5b83341ad1b940be415afd615671a38a576,6f4d98776482b61452650d834881552642336ace277fdfb9bfa868fde9267e02,prefill_cycles + 512 * steady_decode_cycles,7571817687832.677,19960416038380.14,58eefc5bf54ef2988f7adf377af2affc46086581157a1989977662fbe817d609
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,mixtral_8x7b,request__mixtral_8x7b__b64__g512,request,sw_opt,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,2165690522276.641,4331.381044553283,7.56525451419376,capacity_feasible,capacity_feasible,23008cbb29abdb99956d231a84b70ec0f0f90992605148ac694ea279894e7eee,0dfbb6bb347bc87d348f08bdee5340c6bdea5d916aa541639743a8f91aeaaeed,prefill_cycles + 512 * steady_decode_cycles,1407698839479.817,2923682205073.466,315341e3290a7c024c67b53817969d7e76efad42428bb86b84cfd09d68850fcb
cand-9829a52ddde5cbba,9829a52ddde5cbba0e1fe72babb7c86dcfab92280585682feb26c50ec3d4037b,mixtral_8x7b,request__mixtral_8x7b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,13710243193144.639,27420.486386289278,9.560151352059043,capacity_infeasible_projection,capacity_feasible,23008cbb29abdb99956d231a84b70ec0f0f90992605148ac694ea279894e7eee,d19c0e5aed49f1f1c22437885200cdeb2ee4395eb95b7026bb463f309acbe6dc,prefill_cycles + 512 * steady_decode_cycles,7540953017011.714,19879533369277.562,7396d9f29786aea178d62306303e6103ce0d873dcbb059a14081938d1a586f85
cand-98483c79357df340,98483c79357df34043404478f7084c2841199a371e92679a52fc8a78f00d8605,deepseek_v3,request__deepseek_v3__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,8439705304747.409,16879.41060949482,1.9413000108882776,capacity_infeasible_projection,capacity_feasible,2aaab1b54ce4a45a3d3345f43bb04c754829f398a3078ea08335aafe65b91e82,8c74e7fb2eeaa28b85abf6680a75a405e98fe8db28fde54da5a465b76048672e,prefill_cycles + 512 * steady_decode_cycles,4641837917611.075,12237572691883.742,8f3500336ed5cc95b75530dd3fc2ad925dadcccacfe43c692bc2ab607a62dd73
cand-98483c79357df340,98483c79357df34043404478f7084c2841199a371e92679a52fc8a78f00d8605,deepseek_v3,request__deepseek_v3__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,18003050462059.97,36006.100924119935,7.280543943162525,capacity_infeasible_projection,capacity_feasible,2aaab1b54ce4a45a3d3345f43bb04c754829f398a3078ea08335aafe65b91e82,28d53074b48ca024d8ae4a5116e3d0d7d80a2be7e7cec3920095f92a7bc065dd,prefill_cycles + 512 * steady_decode_cycles,9901677754132.984,26104423169986.957,5c4e3d12df699e9c0e3cf86444308b380c004702ff1bb6277dab88ee3e4a5744
cand-98483c79357df340,98483c79357df34043404478f7084c2841199a371e92679a52fc8a78f00d8605,deepseek_v3,request__deepseek_v3__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,8438937871341.223,16877.875742682445,1.9414765518822392,capacity_infeasible_projection,capacity_feasible,b75d823f02e8b80440c6366713bb3d5b37c56b104a710a8ec159b910bc6d81e7,8976408cbd01e96676927082f1f381bc3ea698220e9fec34e4169c76556e5ab5,prefill_cycles + 512 * steady_decode_cycles,4641415829237.673,12236459913444.773,e5d4196bd6e7420fc125f0ee9cc3ddfcf72203a2a1a46917ab4fec7aed2da9d6
cand-98483c79357df340,98483c79357df34043404478f7084c2841199a371e92679a52fc8a78f00d8605,deepseek_v3,request__deepseek_v3__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,14627166723583.057,29254.333447166115,8.960860464431263,capacity_infeasible_projection,capacity_feasible,b75d823f02e8b80440c6366713bb3d5b37c56b104a710a8ec159b910bc6d81e7,dbf7ae326fbf4e95ebf7b12e058fbe40047cee759e9234e55d5fee987b161136,prefill_cycles + 512 * steady_decode_cycles,8044941697970.683,21209391749195.43,fd3bd11a6c25500e4cc37a373f9eddec47ffc724131751b34d4ea406f7bb1c5c
cand-98483c79357df340,98483c79357df34043404478f7084c2841199a371e92679a52fc8a78f00d8605,gpt3_175b,request__gpt3_175b__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,61356597495917.055,122713.19499183411,0.267029148757642,capacity_infeasible_projection,capacity_feasible,7eee9cd4f35f6b79a65705cdb82ae51f179488d288cb7dfb0177ebf4b1104ad2,58658adfce9cc78765ee6c35100186085b1d0ff84178c629b4679a55facca5a4,prefill_cycles + 512 * steady_decode_cycles,33750475165293.35,88962719826540.75,66aa0350a9eacefad7c51db81035b4b39a1932edc57086b7b91e08157a1ca5c3
cand-98483c79357df340,98483c79357df34043404478f7084c2841199a371e92679a52fc8a78f00d8605,gpt3_175b,request__gpt3_175b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,477230670634892.1,954461.3412697843,0.2746512495218006,capacity_infeasible_projection,capacity_feasible,7eee9cd4f35f6b79a65705cdb82ae51f179488d288cb7dfb0177ebf4b1104ad2,b4c6b9c53f4f37f458d540e33f2eb1476c7e2cce27e2c567d003686971ce40f3,prefill_cycles + 512 * steady_decode_cycles,262481215391729.62,691980125878054.5,050ecf3cc08c00c186378eead55ce94c196e72100ad2e331efe5217fbeb0dc1b
cand-98483c79357df340,98483c79357df34043404478f7084c2841199a371e92679a52fc8a78f00d8605,gpt3_175b,request__gpt3_175b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,61358176814449.25,122716.3536288985,0.26702227560551844,capacity_infeasible_projection,capacity_feasible,b4bf64380382512c96ab1d50a90fb74b9a5f8368aa01d8ec04ff96039d017206,59135d9869c32b90af71a4551eba1549a421628d292eb44b18071abacb604777,prefill_cycles + 512 * steady_decode_cycles,33751501722339.277,88964851906559.22,41809bfd1267dc17c8ff689de583b7db8b5bb7f49e5a565abd20f6fd694cc55b
